"Area
Code",St,Cnty,Own,NAICS,Year,Qtr,Area Type,St Name,Area,Ownership,Industry,Status Code,Establishment Count,January Employment,February Employment,March Employment,Total Quarterly Wages,Average Weekly Wage,Employment Location Quotient Relative to U.S.,Total Wage Location Quotient Relative to U.S.
72103,72,103,5,1026,2023,1,County,Puerto Rico,"Naguabo Municipio, Puerto Rico",Private,1026 Leisure and hospitality,,30,212,210,208,"915,535",335,0.90,1.56
72103,72,103,5,1027,2023,1,County,Puerto Rico,"Naguabo Municipio, Puerto Rico",Private,1027 Other services,N,5,0,0,0,0,0,0.00,0.00
72105,72,105,0,10,2023,1,County,Puerto Rico,"Naranjito Municipio, Puerto Rico",Total Covered,"10 Total, all industries",,360,"3,770","3,736","3,813","23,479,350",479,1.00,1.00
72105,72,105,1,10,2023,1,County,Puerto Rico,"Naranjito Municipio, Puerto Rico",Federal Government,"10 Total, all industries",,1,6,6,6,"123,279","1,581",0.08,0.22
72105,72,105,2,10,2023,1,County,Puerto Rico,"Naranjito Municipio, Puerto Rico",State Government,"10 Total, all industries",,10,697,697,697,"5,536,593",611,5.97,7.78
72105,72,105,3,10,2023,1,County,Puerto Rico,"Naranjito Municipio, Puerto Rico",Local Government,"10 Total, all industries",,2,284,284,284,"1,468,180",398,0.78,0.81
72105,72,105,5,10,2023,1,County,Puerto Rico,"Naranjito Municipio, Puerto Rico",Private,"10 Total, all industries",,347,"2,783","2,749","2,826","16,351,298",451,0.87,0.80
72105,72,105,5,101,2023,1,County,Puerto Rico,"Naranjito Municipio, Puerto Rico",Private,101 Goods-producing,,94,850,818,901,"4,803,667",432,1.61,1.30
72105,72,105,5,1011,2023,1,County,Puerto Rico,"Naranjito Municipio, Puerto Rico",Private,1011 Natural resources and mining,,12,19,19,19,"58,988",239,0.44,0.21
72105,72,105,5,1012,2023,1,County,Puerto Rico,"Naranjito Municipio, Puerto Rico",Private,1012 Construction,,66,739,707,786,"4,358,819",451,4.08,3.77
72105,72,105,5,1013,2023,1,County,Puerto Rico,"Naranjito Municipio, Puerto Rico",Private,1013 Manufacturing,,16,92,92,96,"385,860",318,0.30,0.17
72105,72,105,5,102,2023,1,County,Puerto Rico,"Naranjito Municipio, Puerto Rico",Private,102 Service-providing,,253,"1,933","1,931","1,925","11,547,631",460,0.71,0.69
72105,72,105,5,1021,2023,1,County,Puerto Rico,"Naranjito Municipio, Puerto Rico",Private,"1021 Trade, transportation, and utilities",,110,831,822,819,"4,198,957",392,1.15,1.15
72105,72,105,5,1022,2023,1,County,Puerto Rico,"Naranjito Municipio, Puerto Rico",Private,1022 Information,N,2,0,0,0,0,0,0.00,0.00
72105,72,105,5,1023,2023,1,County,Puerto Rico,"Naranjito Municipio, Puerto Rico",Private,1023 Financial activities,,9,61,63,64,"404,871",497,0.30,0.15
72105,72,105,5,1024,2023,1,County,Puerto Rico,"Naranjito Municipio, Puerto Rico",Private,1024 Professional and business services,,28,229,227,217,"1,962,364",673,0.38,0.42
72105,72,105,5,1025,2023,1,County,Puerto Rico,"Naranjito Municipio, Puerto Rico",Private,1025 Education and health services,,50,444,445,446,"3,424,665",592,0.74,1.13
72105,72,105,5,1026,2023,1,County,Puerto Rico,"Naranjito Municipio, Puerto Rico",Private,1026 Leisure and hospitality,,36,311,317,320,"1,213,724",295,0.80,1.22
72105,72,105,5,1027,2023,1,County,Puerto Rico,"Naranjito Municipio, Puerto Rico",Private,1027 Other services,,16,55,55,55,"315,137",441,0.49,0.69
72105,72,105,5,1029,2023,1,County,Puerto Rico,"Naranjito Municipio, Puerto Rico",Private,1029 Unclassified,N,2,0,0,0,0,0,0.00,0.00
72107,72,107,0,10,2023,1,County,Puerto Rico,"Orocovis Municipio, Puerto Rico",Total Covered,"10 Total, all industries",,238,"2,811","2,834","2,906","16,102,768",435,1.00,1.00
72107,72,107,1,10,2023,1,County,Puerto Rico,"Orocovis Municipio, Puerto Rico",Federal Government,"10 Total, all industries",,1,6,6,6,"132,738","1,702",0.11,0.34
72107,72,107,2,10,2023,1,County,Puerto Rico,"Orocovis Municipio, Puerto Rico",State Government,"10 Total, all industries",,10,528,529,530,"4,236,810",616,5.96,8.68
72107,72,107,3,10,2023,1,County,Puerto Rico,"Orocovis Municipio, Puerto Rico",Local Government,"10 Total, all industries",,2,576,581,581,"3,213,703",427,2.10,2.57
72107,72,107,5,10,2023,1,County,Puerto Rico,"Orocovis Municipio, Puerto Rico",Private,"10 Total, all industries",,225,"1,701","1,718","1,789","8,519,517",378,0.72,0.61
72107,72,107,5,101,2023,1,County,Puerto Rico,"Orocovis Municipio, Puerto Rico",Private,101 Goods-producing,,74,605,625,665,"2,850,412",347,1.56,1.12
72107,72,107,5,1011,2023,1,County,Puerto Rico,"Orocovis Municipio, Puerto Rico",Private,1011 Natural resources and mining,,20,40,38,38,"84,139",167,1.17,0.45
72107,72,107,5,1012,2023,1,County,Puerto Rico,"Orocovis Municipio, Puerto Rico",Private,1012 Construction,,39,247,260,263,"1,276,369",383,1.79,1.61
72107,72,107,5,1013,2023,1,County,Puerto Rico,"Orocovis Municipio, Puerto Rico",Private,1013 Manufacturing,,15,318,327,364,"1,489,904",341,1.48,0.95
72107,72,107,5,102,2023,1,County,Puerto Rico,"Orocovis Municipio, Puerto Rico",Private,102 Service-providing,,151,"1,096","1,093","1,124","5,669,105",395,0.55,0.50
72107,72,107,5,1021,2023,1,County,Puerto Rico,"Orocovis Municipio, Puerto Rico",Private,"1021 Trade, transportation, and utilities",,59,355,356,359,"1,358,034",293,0.66,0.54
72107,72,107,5,1022,2023,1,County,Puerto Rico,"Orocovis Municipio, Puerto Rico",Private,1022 Information,,3,9,9,9,"61,161",523,0.16,0.09
72107,72,107,5,1023,2023,1,County,Puerto Rico,"Orocovis Municipio, Puerto Rico",Private,1023 Financial activities,,6,36,36,36,"123,982",265,0.22,0.07
72107,72,107,5,1024,2023,1,County,Puerto Rico,"Orocovis Municipio, Puerto Rico",Private,1024 Professional and business services,,13,152,150,164,"1,077,996",534,0.38,0.33
72107,72,107,5,1025,2023,1,County,Puerto Rico,"Orocovis Municipio, Puerto Rico",Private,1025 Education and health services,,25,248,246,246,"1,820,485",568,0.53,0.88
72107,72,107,5,1026,2023,1,County,Puerto Rico,"Orocovis Municipio, Puerto Rico",Private,1026 Leisure and hospitality,,31,268,268,281,"1,135,444",321,0.92,1.66
72107,72,107,5,1027,2023,1,County,Puerto Rico,"Orocovis Municipio, Puerto Rico",Private,1027 Other services,,14,28,28,29,"92,003",250,0.34,0.29
72109,72,109,0,10,2023,1,County,Puerto Rico,"Patillas Municipio, Puerto Rico",Total Covered,"10 Total, all industries",,119,"1,634","1,614","1,644","10,520,182",496,1.00,1.00
72109,72,109,1,10,2023,1,County,Puerto Rico,"Patillas Municipio, Puerto Rico",Federal Government,"10 Total, all industries",,1,7,8,8,"145,250","1,457",0.26,0.57
72109,72,109,2,10,2023,1,County,Puerto Rico,"Patillas Municipio, Puerto Rico",State Government,"10 Total, all industries",,10,320,318,320,"2,622,530",632,6.36,8.22
72109,72,109,3,10,2023,1,County,Puerto Rico,"Patillas Municipio, Puerto Rico",Local Government,"10 Total, all industries",,1,314,314,314,"1,263,524",310,2.00,1.55
72109,72,109,5,10,2023,1,County,Puerto Rico,"Patillas Municipio, Puerto Rico",Private,"10 Total, all industries",,107,993,974,"1,002","6,488,878",504,0.71,0.71
72109,72,109,5,101,2023,1,County,Puerto Rico,"Patillas Municipio, Puerto Rico",Private,101 Goods-producing,,20,150,142,143,"730,255",387,0.59,0.44
72109,72,109,5,1011,2023,1,County,Puerto Rico,"Patillas Municipio, Puerto Rico",Private,1011 Natural resources and mining,,8,10,12,12,"35,582",242,0.65,0.29
72109,72,109,5,1012,2023,1,County,Puerto Rico,"Patillas Municipio, Puerto Rico",Private,1012 Construction,,5,24,24,24,"139,470",447,0.29,0.27
72109,72,109,5,1013,2023,1,County,Puerto Rico,"Patillas Municipio, Puerto Rico",Private,1013 Manufacturing,,7,116,106,107,"555,203",389,0.77,0.54
72109,72,109,5,102,2023,1,County,Puerto Rico,"Patillas Municipio, Puerto Rico",Private,102 Service-providing,,87,843,832,859,"5,758,623",524,0.74,0.77
72109,72,109,5,1021,2023,1,County,Puerto Rico,"Patillas Municipio, Puerto Rico",Private,"1021 Trade, transportation, and utilities",,28,255,239,239,"1,147,625",361,0.78,0.70
72109,72,109,5,1022,2023,1,County,Puerto Rico,"Patillas Municipio, Puerto Rico",Private,1022 Information,N,1,0,0,0,0,0,0.00,0.00
72109,72,109,5,1023,2023,1,County,Puerto Rico,"Patillas Municipio, Puerto Rico",Private,1023 Financial activities,,8,65,70,77,"712,179",775,0.82,0.58
72109,72,109,5,1024,2023,1,County,Puerto Rico,"Patillas Municipio, Puerto Rico",Private,1024 Professional and business services,,9,69,68,69,"270,731",303,0.28,0.13
72109,72,109,5,1025,2023,1,County,Puerto Rico,"Patillas Municipio, Puerto Rico",Private,1025 Education and health services,,12,267,266,269,"2,802,668",806,1.03,2.07
72109,72,109,5,1026,2023,1,County,Puerto Rico,"Patillas Municipio, Puerto Rico",Private,1026 Leisure and hospitality,,21,134,136,152,"533,821",292,0.88,1.20
72109,72,109,5,1027,2023,1,County,Puerto Rico,"Patillas Municipio, Puerto Rico",Private,1027 Other services,N,8,0,0,0,0,0,0.00,0.00
72111,72,111,0,10,2023,1,County,Puerto Rico,"Penuelas Municipio, Puerto Rico",Total Covered,"10 Total, all industries",,194,"2,640","2,646","2,726","19,633,873",566,1.00,1.00
72111,72,111,1,10,2023,1,County,Puerto Rico,"Penuelas Municipio, Puerto Rico",Federal Government,"10 Total, all industries",,1,7,8,6,"113,461","1,247",0.12,0.24
72111,72,111,2,10,2023,1,County,Puerto Rico,"Penuelas Municipio, Puerto Rico",State Government,"10 Total, all industries",,10,408,406,408,"3,375,112",637,4.89,5.67
72111,72,111,3,10,2023,1,County,Puerto Rico,"Penuelas Municipio, Puerto Rico",Local Government,"10 Total, all industries",,4,536,536,536,"2,009,281",288,2.06,1.32
72111,72,111,5,10,2023,1,County,Puerto Rico,"Penuelas Municipio, Puerto Rico",Private,"10 Total, all industries",,179,"1,689","1,696","1,776","14,136,019",632,0.76,0.83
72111,72,111,5,101,2023,1,County,Puerto Rico,"Penuelas Municipio, Puerto Rico",Private,101 Goods-producing,,40,392,393,449,"2,439,442",456,1.12,0.79
72111,72,111,5,1011,2023,1,County,Puerto Rico,"Penuelas Municipio, Puerto Rico",Private,1011 Natural resources and mining,,9,30,32,34,"140,388",337,1.11,0.61
72111,72,111,5,1012,2023,1,County,Puerto Rico,"Penuelas Municipio, Puerto Rico",Private,1012 Construction,,21,226,233,268,"1,363,572",433,1.95,1.41
72111,72,111,5,1013,2023,1,County,Puerto Rico,"Penuelas Municipio, Puerto Rico",Private,1013 Manufacturing,,10,136,128,147,"935,482",525,0.64,0.49
72111,72,111,5,102,2023,1,County,Puerto Rico,"Penuelas Municipio, Puerto Rico",Private,102 Service-providing,,139,"1,297","1,303","1,327","11,696,577",687,0.69,0.84
72111,72,111,5,1021,2023,1,County,Puerto Rico,"Penuelas Municipio, Puerto Rico",Private,"1021 Trade, transportation, and utilities",,60,695,695,689,"8,016,259",890,1.35,2.63
72111,72,111,5,1022,2023,1,County,Puerto Rico,"Penuelas Municipio, Puerto Rico",Private,1022 Information,N,1,0,0,0,0,0,0.00,0.00
72111,72,111,5,1023,2023,1,County,Puerto Rico,"Penuelas Municipio, Puerto Rico",Private,1023 Financial activities,N,9,0,0,0,0,0,0.00,0.00
72111,72,111,5,1024,2023,1,County,Puerto Rico,"Penuelas Municipio, Puerto Rico",Private,1024 Professional and business services,,13,115,116,117,"826,929",548,0.29,0.21
72111,72,111,5,1025,2023,1,County,Puerto Rico,"Penuelas Municipio, Puerto Rico",Private,1025 Education and health services,,22,138,143,145,"922,115",500,0.33,0.37
72111,72,111,5,1026,2023,1,County,Puerto Rico,"Penuelas Municipio, Puerto Rico",Private,1026 Leisure and hospitality,,22,184,182,205,"672,303",272,0.71,0.81
72111,72,111,5,1027,2023,1,County,Puerto Rico,"Penuelas Municipio, Puerto Rico",Private,1027 Other services,,12,86,86,89,"635,890",562,1.10,1.66
72113,72,113,0,10,2023,1,County,Puerto Rico,"Ponce Municipio, Puerto Rico",Total Covered,"10 Total, all industries",,"2,383","46,310","46,528","47,529","323,510,100",532,1.00,1.00
72113,72,113,1,10,2023,1,County,Puerto Rico,"Ponce Municipio, Puerto Rico",Federal Government,"10 Total, all industries",,13,385,375,378,"9,299,776","1,886",0.42,1.18
72113,72,113,2,10,2023,1,County,Puerto Rico,"Ponce Municipio, Puerto Rico",State Government,"10 Total, all industries",,39,"7,653","7,675","7,689","65,023,173",652,5.28,6.63
72113,72,113,3,10,2023,1,County,Puerto Rico,"Ponce Municipio, Puerto Rico",Local Government,"10 Total, all industries",,3,"2,024","2,024","2,024","11,872,922",451,0.45,0.47
72113,72,113,5,10,2023,1,County,Puerto Rico,"Ponce Municipio, Puerto Rico",Private,"10 Total, all industries",,"2,328","36,248","36,454","37,438","237,314,229",497,0.92,0.85
72113,72,113,5,101,2023,1,County,Puerto Rico,"Ponce Municipio, Puerto Rico",Private,101 Goods-producing,,245,"4,478","4,480","4,565","35,498,641",606,0.66,0.69
72113,72,113,5,1011,2023,1,County,Puerto Rico,"Ponce Municipio, Puerto Rico",Private,1011 Natural resources and mining,,41,182,181,191,"595,114",248,0.36,0.16
72113,72,113,5,1012,2023,1,County,Puerto Rico,"Ponce Municipio, Puerto Rico",Private,1012 Construction,,98,"1,414","1,401","1,473","7,742,821",417,0.61,0.49
72113,72,113,5,1013,2023,1,County,Puerto Rico,"Ponce Municipio, Puerto Rico",Private,1013 Manufacturing,,106,"2,882","2,898","2,901","27,160,706",722,0.72,0.87
72113,72,113,5,102,2023,1,County,Puerto Rico,"Ponce Municipio, Puerto Rico",Private,102 Service-providing,,"2,083","31,770","31,974","32,873","201,815,588",482,0.98,0.88
72113,72,113,5,1021,2023,1,County,Puerto Rico,"Ponce Municipio, Puerto Rico",Private,"1021 Trade, transportation, and utilities",,571,"9,831","9,638","9,836","60,560,619",477,1.11,1.21
72113,72,113,5,1022,2023,1,County,Puerto Rico,"Ponce Municipio, Puerto Rico",Private,1022 Information,,28,474,460,456,"4,513,056",749,0.48,0.32
72113,72,113,5,1023,2023,1,County,Puerto Rico,"Ponce Municipio, Puerto Rico",Private,1023 Financial activities,,146,"2,062","2,056","2,054","14,518,540",543,0.76,0.38
72113,72,113,5,1024,2023,1,County,Puerto Rico,"Ponce Municipio, Puerto Rico",Private,1024 Professional and business services,,306,"5,036","5,128","5,505","28,021,464",413,0.78,0.43
72113,72,113,5,1025,2023,1,County,Puerto Rico,"Ponce Municipio, Puerto Rico",Private,1025 Education and health services,,555,"8,956","9,166","9,334","71,560,491",601,1.24,1.72
72113,72,113,5,1026,2023,1,County,Puerto Rico,"Ponce Municipio, Puerto Rico",Private,1026 Leisure and hospitality,,286,"4,717","4,840","5,001","19,076,662",302,1.00,1.39
72113,72,113,5,1027,2023,1,County,Puerto Rico,"Ponce Municipio, Puerto Rico",Private,1027 Other services,,191,694,686,687,"3,564,756",398,0.49,0.56
72115,72,115,0,10,2023,1,County,Puerto Rico,"Quebradillas Municipio, Puerto Rico",Total Covered,"10 Total, all industries",,265,"2,494","2,484","2,556","13,871,557",425,1.00,1.00
72115,72,115,1,10,2023,1,County,Puerto Rico,"Quebradillas Municipio, Puerto Rico",Federal Government,"10 Total, all industries",,1,9,9,9,"197,143","1,685",0.18,0.58
72115,72,115,2,10,2023,1,County,Puerto Rico,"Quebradillas Municipio, Puerto Rico",State Government,"10 Total, all industries",,10,429,428,431,"3,547,787",636,5.51,8.44
72115,72,115,3,10,2023,1,County,Puerto Rico,"Quebradillas Municipio, Puerto Rico",Local Government,"10 Total, all industries",,1,300,314,326,"1,588,117",390,1.34,1.48
72115,72,115,5,10,2023,1,County,Puerto Rico,"Quebradillas Municipio, Puerto Rico",Private,"10 Total, all industries",,253,"1,756","1,733","1,790","8,538,510",373,0.82,0.71
72115,72,115,5,101,2023,1,County,Puerto Rico,"Quebradillas Municipio, Puerto Rico",Private,101 Goods-producing,,53,341,341,349,"1,547,983",346,0.93,0.71
72115,72,115,5,1011,2023,1,County,Puerto Rico,"Quebradillas Municipio, Puerto Rico",Private,1011 Natural resources and mining,,19,66,62,64,"182,629",220,2.23,1.12
72115,72,115,5,1012,2023,1,County,Puerto Rico,"Quebradillas Municipio, Puerto Rico",Private,1012 Construction,,19,188,192,192,"1,021,717",412,1.49,1.50
72115,72,115,5,1013,2023,1,County,Puerto Rico,"Quebradillas Municipio, Puerto Rico",Private,1013 Manufacturing,,15,87,87,93,"343,637",297,0.43,0.26
72115,72,115,5,102,2023,1,County,Puerto Rico,"Quebradillas Municipio, Puerto Rico",Private,102 Service-providing,,200,"1,415","1,392","1,441","6,990,527",380,0.80,0.71
72115,72,115,5,1021,2023,1,County,Puerto Rico,"Quebradillas Municipio, Puerto Rico",Private,"1021 Trade, transportation, and utilities",,84,599,598,612,"3,086,112",394,1.28,1.43
72115,72,115,5,1023,2023,1,County,Puerto Rico,"Quebradillas Municipio, Puerto Rico",Private,1023 Financial activities,,8,94,93,94,"574,540",472,0.65,0.35
72115,72,115,5,1024,2023,1,County,Puerto Rico,"Quebradillas Municipio, Puerto Rico",Private,1024 Professional and business services,,29,139,135,147,"636,840",349,0.39,0.23
72115,72,115,5,1025,2023,1,County,Puerto Rico,"Quebradillas Municipio, Puerto Rico",Private,1025 Education and health services,,34,251,255,266,"1,457,198",436,0.65,0.82
72115,72,115,5,1026,2023,1,County,Puerto Rico,"Quebradillas Municipio, Puerto Rico",Private,1026 Leisure and hospitality,,29,285,274,287,"943,491",257,1.07,1.60
72115,72,115,5,1027,2023,1,County,Puerto Rico,"Quebradillas Municipio, Puerto Rico",Private,1027 Other services,,16,47,37,35,"292,346",567,0.46,1.08
72117,72,117,0,10,2023,1,County,Puerto Rico,"Rincon Municipio, Puerto Rico",Total Covered,"10 Total, all industries",,256,"2,345","2,350","2,421","14,112,681",458,1.00,1.00
72117,72,117,1,10,2023,1,County,Puerto Rico,"Rincon Municipio, Puerto Rico",Federal Government,"10 Total, all industries",,1,9,9,9,"181,389","1,550",0.20,0.53
72117,72,117,2,10,2023,1,County,Puerto Rico,"Rincon Municipio, Puerto Rico",State Government,"10 Total, all industries",,6,226,228,226,"1,811,783",615,3.05,4.24
72117,72,117,3,10,2023,1,County,Puerto Rico,"Rincon Municipio, Puerto Rico",Local Government,"10 Total, all industries",,1,273,273,273,"1,099,185",310,1.18,1.00
72117,72,117,5,10,2023,1,County,Puerto Rico,"Rincon Municipio, Puerto Rico",Private,"10 Total, all industries",,248,"1,837","1,840","1,913","11,020,324",455,0.92,0.90
72117,72,117,5,101,2023,1,County,Puerto Rico,"Rincon Municipio, Puerto Rico",Private,101 Goods-producing,,36,228,222,228,"1,086,828",370,0.64,0.49
72117,72,117,5,1011,2023,1,County,Puerto Rico,"Rincon Municipio, Puerto Rico",Private,1011 Natural resources and mining,N,3,0,0,0,0,0,0.00,0.00
72117,72,117,5,1012,2023,1,County,Puerto Rico,"Rincon Municipio, Puerto Rico",Private,1012 Construction,N,19,0,0,0,0,0,0.00,0.00
72117,72,117,5,1013,2023,1,County,Puerto Rico,"Rincon Municipio, Puerto Rico",Private,1013 Manufacturing,,14,119,116,121,"574,901",373,0.59,0.42
72117,72,117,5,102,2023,1,County,Puerto Rico,"Rincon Municipio, Puerto Rico",Private,102 Service-providing,,212,"1,609","1,618","1,685","9,933,496",467,0.98,0.99
72117,72,117,5,1021,2023,1,County,Puerto Rico,"Rincon Municipio, Puerto Rico",Private,"1021 Trade, transportation, and utilities",,45,385,378,386,"1,498,886",301,0.85,0.68
72117,72,117,5,1022,2023,1,County,Puerto Rico,"Rincon Municipio, Puerto Rico",Private,1022 Information,,4,8,8,8,"108,757","1,046",0.17,0.18
72117,72,117,5,1023,2023,1,County,Puerto Rico,"Rincon Municipio, Puerto Rico",Private,1023 Financial activities,,15,194,192,192,"1,507,215",602,1.39,0.91
72117,72,117,5,1024,2023,1,County,Puerto Rico,"Rincon Municipio, Puerto Rico",Private,1024 Professional and business services,,43,102,105,106,"1,366,300","1,007",0.30,0.48
72117,72,117,5,1025,2023,1,County,Puerto Rico,"Rincon Municipio, Puerto Rico",Private,1025 Education and health services,,19,202,203,211,"2,145,089",804,0.55,1.18
72117,72,117,5,1026,2023,1,County,Puerto Rico,"Rincon Municipio, Puerto Rico",Private,1026 Leisure and hospitality,,77,707,721,771,"3,263,407",342,3.02,5.45
72117,72,117,5,1027,2023,1,County,Puerto Rico,"Rincon Municipio, Puerto Rico",Private,1027 Other services,,9,11,11,11,"43,842",307,0.15,0.16
72119,72,119,0,10,2023,1,County,Puerto Rico,"Rio Grande Municipio, Puerto Rico",Total Covered,"10 Total, all industries",,392,"5,680","5,733","5,844","42,695,311",571,1.00,1.00
